编号,武将名,皮肤名,语音台词
229902,关兴张苞,将门虎子,XinGuanXingZhangBao_XinFuHun_01 匡扶汉室，重任在肩！ | XinGuanXingZhangBao_XinFuHun_02 将门虎子，承我父志！ | XinGuanXingZhangBao_WuSheng_01 一夫当关，万夫莫当！ | XinGuanXingZhangBao_WuSheng_02 将帅讲武，万邦为宪。 | XinGuanXingZhangBao_PaoXiao_01 喝啊！ | XinGuanXingZhangBao_PaoXiao_02 咆者骁勇，哮者威烈。 | XinGuanXingZhangBao_Dead 未能手刃仇敌，愧对先父！ | XinGuanXingZhangBao_XinFuHun_01 匡扶汉室，重任在肩！ | XinGuanXingZhangBao_XinFuHun_02 将门虎子，承我父志！ | XinGuanXingZhangBao_WuSheng_01 一夫当关，万夫莫当！ | XinGuanXingZhangBao_WuSheng_02 将帅讲武，万邦为宪。 | XinGuanXingZhangBao_PaoXiao_01 喝啊！ | XinGuanXingZhangBao_PaoXiao_02 咆者骁勇，哮者威烈。 | XinGuanXingZhangBao_Dead 未能手刃仇敌，愧对先父！
230001,廖化,历尽沧桑,spell426_1 先锋就由老夫来当！ | spell426_2 看我先行破敌！ | spell427_1 有老夫在，蜀汉就不会倒下。 | spell427_2 今天是个拼命的好日子，哈哈哈哈。 | charDead_166 今后，就靠你们了。 | spell426_1 先锋就由老夫来当！ | spell426_2 看我先行破敌！ | spell427_1 有老夫在，蜀汉就不会倒下。 | spell427_2 今天是个拼命的好日子，哈哈哈哈。 | charDead_166 今后，就靠你们了。
230101,马岱,斩草除根,spell474_1 喊什么喊，我敢杀你。 | spell474_2 笑什么笑，叫你得意。 | charDead_167 我怎么会死在这里？ | spell474_1 喊什么喊，我敢杀你。 | spell474_2 笑什么笑，叫你得意。 | charDead_167 我怎么会死在这里？ | spell474_1 喊什么喊，我敢杀你。 | spell474_2 笑什么笑，叫你得意。 | charDead_167 我怎么会死在这里？
230301,程普,荡寇将军,spell431_1 将士们，引火对敌！ | spell431_2 和我同归于尽吧！ | spell432_1 唉，帐中不可无酒啊！ | spell432_2 无碍，且饮一杯。 | charDead_169 没，没有酒了。 | spell431_1 将士们，引火对敌！ | spell431_2 和我同归于尽吧！ | spell432_1 唉，帐中不可无酒啊！ | spell432_2 无碍，且饮一杯。 | charDead_169 没，没有酒了。
230302,程普,三朝虎臣,spell431_1 将士们，引火对敌！ | spell431_2 和我同归于尽吧！ | spell432_1 唉，帐中不可无酒啊！ | spell432_2 无碍，且饮一杯。 | charDead_169 没，没有酒了。 | spell431_1 将士们，引火对敌！ | spell431_2 和我同归于尽吧！ | spell432_1 唉，帐中不可无酒啊！ | spell432_2 无碍，且饮一杯。 | charDead_169 没，没有酒了。
230401,韩当,凫趋雀跃,HanDang_GongQi_01 鼠辈，哪里走！ | HanDang_GongQi_02 吃我一箭！ | HanDang_JieFan_01 休想趁人之危！ | HanDang_JieFan_02 退后，这里交给我！ | HanDang_Dead 今后，只能靠你了。 | HanDang_GongQi_01 鼠辈，哪里走！ | HanDang_GongQi_02 吃我一箭！ | HanDang_JieFan_01 休想趁人之危！ | HanDang_JieFan_02 退后，这里交给我！ | HanDang_Dead 今后，只能靠你了。
230402,韩当,冠军太守,HanDang_GongQi_01 鼠辈，哪里走！ | HanDang_GongQi_02 吃我一箭！ | HanDang_JieFan_01 休想趁人之危！ | HanDang_JieFan_02 退后，这里交给我！ | HanDang_Dead 今后，只能靠你了。 | HanDang_GongQi_01 鼠辈，哪里走！ | HanDang_GongQi_02 吃我一箭！ | HanDang_JieFan_01 休想趁人之危！ | HanDang_JieFan_02 退后，这里交给我！ | HanDang_Dead 今后，只能靠你了。
230501,荀攸,竹风韵凉,spell423_1 奇策在此，谁与争锋？ | spell423_2 倾力为国，算无遗策。 | spell424_1 大勇若怯，大智如愚。 | spell424_2 愚者既出，智者何存？ | charDead_164 主公，臣下先行告退。 | spell423_1 奇策在此，谁与争锋？ | spell423_2 倾力为国，算无遗策。 | spell424_1 大勇若怯，大智如愚。 | spell424_2 愚者既出，智者何存？ | charDead_164 主公，臣下先行告退。 | spell423_1 奇策在此，谁与争锋？ | spell423_2 倾力为国，算无遗策。 | spell424_1 大勇若怯，大智如愚。 | spell424_2 愚者既出，智者何存？ | charDead_164 主公，臣下先行告退。
230601,王异,忠贞礼节,XinWangYi_XinZhenLie_01 虽是妇人，亦当奋身一搏！ | XinWangYi_XinZhenLie_02 为雪前耻，不惜吾身！ | XinWangYi_XinMiJi_01 此计，可歼敌精锐。 | XinWangYi_XinMiJi_02 此举，可破敌之围。 | XinWangYi_Dead 月儿，不要责怪你爹爹。 | XinWangYi_XinZhenLie_01 虽是妇人，亦当奋身一搏！ | XinWangYi_XinZhenLie_02 为雪前耻，不惜吾身！ | XinWangYi_XinMiJi_01 此计，可歼敌精锐。 | XinWangYi_XinMiJi_02 此举，可破敌之围。 | XinWangYi_Dead 月儿，不要责怪你爹爹。
230602,王异,密谋奇计,XinWangYi_XinZhenLie_01 虽是妇人，亦当奋身一搏！ | XinWangYi_XinZhenLie_02 为雪前耻，不惜吾身！ | XinWangYi_XinMiJi_01 此计，可歼敌精锐。 | XinWangYi_XinMiJi_02 此举，可破敌之围。 | XinWangYi_Dead 月儿，不要责怪你爹爹。 | XinWangYi_XinZhenLie_01 虽是妇人，亦当奋身一搏！ | XinWangYi_XinZhenLie_02 为雪前耻，不惜吾身！ | XinWangYi_XinMiJi_01 此计，可歼敌精锐。 | XinWangYi_XinMiJi_02 此举，可破敌之围。 | XinWangYi_Dead 月儿，不要责怪你爹爹。
230701,曹彰,黄须男儿,spell420_1 谨遵父训，不可逞匹夫之勇。 | spell420_2 吾定当身先士卒，振魏武雄风！ | charDead_162 子桓，你害我！ | spell420_1 谨遵父训，不可逞匹夫之勇。 | spell420_2 吾定当身先士卒，振魏武雄风！ | charDead_162 子桓，你害我！
230801,钟会,曹魏翘楚,spell438_1 这仇，我记下了。 | spell438_2 先让你得意几天。 | spell439_1 时机已到，今日起兵！ | spell439_2 欲取天下，当在此时！ | spell440_1 妨碍我的人，都得死！ | spell440_2 此地，容不下你。 | charDead_173 伯约，让你失望了。 | spell438_1 这仇，我记下了。 | spell438_2 先让你得意几天。 | spell439_1 时机已到，今日起兵！ | spell439_2 欲取天下，当在此时！ | spell440_1 妨碍我的人，都得死！ | spell440_2 此地，容不下你。 | charDead_173 伯约，让你失望了。
230901,刘表,跨蹈汉南,spell436_1 荆襄之地，固若金汤。 | spell436_2 江河霸主，何惧之有？ | spell437_1 汉室百年，坚如磐石！ | spell437_2 宗室子弟，尽收民心。 | charDead_172 优柔寡断要不得啊。 | spell436_1 荆襄之地，固若金汤。 | spell436_2 江河霸主，何惧之有？ | spell437_1 汉室百年，坚如磐石！ | spell437_2 宗室子弟，尽收民心。 | charDead_172 优柔寡断要不得啊。
231101,郭淮,垂问秦雍,spell443_1 方策精详，有备无患。 | spell443_2 精兵拒敌，策守如山。 | charDead_175 姜维小儿，竟然。 | spell443_1 方策精详，有备无患。 | spell443_2 精兵拒敌，策守如山。 | charDead_175 姜维小儿，竟然。
231201,满宠,政法兵谋,ManChong_JunXing_01 你招还是不招？ | ManChong_JunXing_02 严刑峻法，以破奸宄之胆！ | ManChong_YuCe_01 以缓制急，不战屈兵。 | ManChong_YuCe_02 御敌之策，成竹在胸。 | ManChong_Dead 援军，为何迟迟未到。 | ManChong_JunXing_01 你招还是不招？ | ManChong_JunXing_02 严刑峻法，以破奸宄之胆！ | ManChong_YuCe_01 以缓制急，不战屈兵。 | ManChong_YuCe_02 御敌之策，成竹在胸。 | ManChong_Dead 援军，为何迟迟未到。
231401,简雍,巧舌如簧,JianYong_QiaoShuo_01 君且安坐，听我一言。 | JianYong_QiaoShuo_02 合则两利，斗则两伤。 | JianYong_ZongShiSanJiang_01 此等小事，何须挂耳？ | JianYong_ZongShiSanJiang_02 买卖不成，情义还在。 | JianYong_Dead 两国交战，不斩，唔。 | JianYong_QiaoShuo_01 君且安坐，听我一言。 | JianYong_QiaoShuo_02 合则两利，斗则两伤。 | JianYong_ZongShiSanJiang_01 此等小事，何须挂耳？ | JianYong_ZongShiSanJiang_02 买卖不成，情义还在。 | JianYong_Dead 两国交战，不斩，唔。
231501,刘封,骑虎之殇,spell449_1 袭人于不意，溃敌于无形！ | spell449_2 破敌军阵，父亲定会刮目相看！ | charDead_179 父亲！为什么！ | spell449_1 袭人于不意，溃敌于无形！ | spell449_2 破敌军阵，父亲定会刮目相看！ | charDead_179 父亲！为什么！
231601,潘璋马忠,遁迹潜形,spell450_1 夺敌兵刃，如断其臂！ | spell450_2 这刀，岂是你配用的！ | spell451_1 哼！你满身都是破绽！ | spell451_2 击其懈怠，攻其不备！ | charDead_180 怎么可能，我明明亲手将你。 | spell450_1 夺敌兵刃，如断其臂！ | spell450_2 这刀，岂是你配用的！ | spell451_1 哼！你满身都是破绽！ | spell451_2 击其懈怠，攻其不备！ | charDead_180 怎么可能，我明明亲手将你。
231602,潘璋马忠,率军擒关,spell450_1 夺敌兵刃，如断其臂！ | spell450_2 这刀，岂是你配用的！ | spell451_1 哼！你满身都是破绽！ | spell451_2 击其懈怠，攻其不备！ | charDead_180 怎么可能，我明明亲手将你。 | spell450_1 夺敌兵刃，如断其臂！ | spell450_2 这刀，岂是你配用的！ | spell451_1 哼！你满身都是破绽！ | spell451_2 击其懈怠，攻其不备！ | charDead_180 怎么可能，我明明亲手将你。
231701,虞翻,面争庭论,YuFan_ZongXuan_01 世间万物，皆有定数。 | YuFan_ZongXuan_02 依易设象，以占吉凶。 | YuFan_ZhiYan_01 直言劝谏，不惧祸否！ | YuFan_ZhiYan_02 志节分明，折而不曲！ | YuFan_Dead 吾枉称东方朔再世。 | YuFan_ZongXuan_01 世间万物，皆有定数。 | YuFan_ZongXuan_02 依易设象，以占吉凶。 | YuFan_ZhiYan_01 直言劝谏，不惧祸否！ | YuFan_ZhiYan_02 志节分明，折而不曲！ | YuFan_Dead 吾枉称东方朔再世。
231702,虞翻,刚上直率,YuFan_ZongXuan_01 世间万物，皆有定数。 | YuFan_ZongXuan_02 依易设象，以占吉凶。 | YuFan_ZhiYan_01 直言劝谏，不惧祸否！ | YuFan_ZhiYan_02 志节分明，折而不曲！ | YuFan_Dead 吾枉称东方朔再世。 | YuFan_ZongXuan_01 世间万物，皆有定数。 | YuFan_ZongXuan_02 依易设象，以占吉凶。 | YuFan_ZhiYan_01 直言劝谏，不惧祸否！ | YuFan_ZhiYan_02 志节分明，折而不曲！ | YuFan_Dead 吾枉称东方朔再世。
231801,朱然,杀敌致果,spell454_1 以胆为守，扼敌咽喉！ | spell454_2 到此为止了！ | charDead_182 何人竟有如此之胆！？ | spell454_1 以胆为守，扼敌咽喉！ | spell454_2 到此为止了！ | charDead_182 何人竟有如此之胆！？
231802,朱然,猇亭之战,spell454_1 以胆为守，扼敌咽喉！ | spell454_2 到此为止了！ | charDead_182 何人竟有如此之胆！？ | spell454_1 以胆为守，扼敌咽喉！ | spell454_2 到此为止了！ | charDead_182 何人竟有如此之胆！？
232001,李儒,为鬼为蜮,LiRu_XinMieJi_01 你，能逃得出我的手掌心吗？ | LiRu_XinMieJi_02 宁错杀，无放过！ | LiRu_XinJueCe_01 无用之人，死！ | LiRu_XinJueCe_02 哼！你走投无路了！ | LiRu_XinFenCheng_01 让这一切都灰飞烟灭吧！哼哼哼哼哈哈哈哈！ | LiRu_XinFenCheng_02 我得不到的，你们也别想得到！ | LiRu_Dead 如遇明主，大业必成！ | LiRu_XinMieJi_01 你，能逃得出我的手掌心吗？ | LiRu_XinMieJi_02 宁错杀，无放过！ | LiRu_XinJueCe_01 无用之人，死！ | LiRu_XinJueCe_02 哼！你走投无路了！ | LiRu_XinFenCheng_01 让这一切都灰飞烟灭吧！哼哼哼哼哈哈哈哈！ | LiRu_XinFenCheng_02 我得不到的，你们也别想得到！ | LiRu_Dead 如遇明主，大业必成！
232002,李儒,焚城灭迹,LiRu_XinMieJi_01 你，能逃得出我的手掌心吗？ | LiRu_XinMieJi_02 宁错杀，无放过！ | LiRu_XinJueCe_01 无用之人，死！ | LiRu_XinJueCe_02 哼！你走投无路了！ | LiRu_XinFenCheng_01 让这一切都灰飞烟灭吧！哼哼哼哼哈哈哈哈！ | LiRu_XinFenCheng_02 我得不到的，你们也别想得到！ | LiRu_Dead 如遇明主，大业必成！ | LiRu_XinMieJi_01 你，能逃得出我的手掌心吗？ | LiRu_XinMieJi_02 宁错杀，无放过！ | LiRu_XinJueCe_01 无用之人，死！ | LiRu_XinJueCe_02 哼！你走投无路了！ | LiRu_XinFenCheng_01 让这一切都灰飞烟灭吧！哼哼哼哼哈哈哈哈！ | LiRu_XinFenCheng_02 我得不到的，你们也别想得到！ | LiRu_Dead 如遇明主，大业必成！
232101,曹真,执节平敌,spell477_1 徒手制敌，能奈我何？ | spell477_2 筑城固守，司敌备战！ | charDead_321 秋雨凄迷，军心已乱。 | spell477_1 徒手制敌，能奈我何？ | spell477_2 筑城固守，司敌备战！ | charDead_321 秋雨凄迷，军心已乱。
232201,韩浩史涣,执掌禁军,spell478_1 行军需慎，谋断当绝！ | spell478_2 良机虽去，尚可劫资断源！ | spell479_1 非常之机，当行非常之计！ | spell479_2 不必从言，自有主断！ | charDead_322 拉弓搭箭的将军，是何人？ | spell478_1 行军需慎，谋断当绝！ | spell478_2 良机虽去，尚可劫资断源！ | spell479_1 非常之机，当行非常之计！ | spell479_2 不必从言，自有主断！ | charDead_322 拉弓搭箭的将军，是何人？
232301,陈群,御史中丞,spell480_1 定品寻良骥，中正探人杰。 | spell480_2 取才赋职，论能行赏。 | spell481_1 法礼有度，恩威并施。 | spell481_2 礼法容情，皇恩浩荡。 | charDead_323 吾身虽陨，典律昭昭。 | spell480_1 定品寻良骥，中正探人杰。 | spell480_2 取才赋职，论能行赏。 | spell481_1 法礼有度，恩威并施。 | spell481_2 礼法容情，皇恩浩荡。 | charDead_323 吾身虽陨，典律昭昭。
232401,吴懿,出镇汉中,spell482_1 袭敌千里，溃敌百步！ | spell482_2 奔战万里，袭关斩将！ | charDead_324 奔波已疲，难以再战！ | spell482_1 袭敌千里，溃敌百步！ | spell482_2 奔战万里，袭关斩将！ | charDead_324 奔波已疲，难以再战！
232501,周仓,忠驱义感,spell483_1 为将军提刀携马，万死不辞！ | spell483_2 驱刀飞血，直取寇首！ | charDead_325 为将军操刀牵马，此生无憾。 | spell483_1 为将军提刀携马，万死不辞！ | spell483_2 驱刀飞血，直取寇首！ | charDead_325 为将军操刀牵马，此生无憾。
232601,张松,博闻强识,spell484_1 文书强识，才可博于运筹。 | spell484_2 容我过目，即刻咏来！ | spell485_1 吾以诚心相献，君何踌躇不前！ | spell485_2 将军莫虑，且看此图。 | charDead_326 皇叔不听吾谏言，悔时晚矣。 | spell484_1 文书强识，才可博于运筹。 | spell484_2 容我过目，即刻咏来！ | spell485_1 吾以诚心相献，君何踌躇不前！ | spell485_2 将军莫虑，且看此图。 | charDead_326 皇叔不听吾谏言，悔时晚矣。
232701,孙鲁班,闲情逸致,spell486_1 你可别不识抬举。 | spell486_2 你也休想置身事外。 | spell487_1 是谁借给你的胆子？ | spell487_2 就凭你，还想算计于我？ | charDead_327 本公主，何罪之有？ | spell486_1 你可别不识抬举。 | spell486_2 你也休想置身事外。 | spell487_1 是谁借给你的胆子？ | spell487_2 就凭你，还想算计于我？ | charDead_327 本公主，何罪之有？
232801,朱桓,勇烈奋励,spell396_1 以逸待劳，坐收渔利。 | spell396_2 以主制客，占尽优势。 | spell397_1 对敌人仁慈，就是对自己残忍。 | spell397_2 反守为攻，直捣黄龙。 | charDead_328 我不要，死在这病榻之上。 | spell396_1 以逸待劳，坐收渔利。 | spell396_2 以主制客，占尽优势。 | spell397_1 对敌人仁慈，就是对自己残忍。 | spell397_2 反守为攻，直捣黄龙。 | charDead_328 我不要，死在这病榻之上。
232901,顾雍,殚思密重,spell489_1 此须斟酌一二。 | spell489_2 审时度势，乃荣万变。 | spell490_1 诸君看仔细了。 | spell490_2 公正无私，秉持如一。 | charDead_329 病趋渐重，国事难安。 | spell489_1 此须斟酌一二。 | spell489_2 审时度势，乃荣万变。 | spell490_1 诸君看仔细了。 | spell490_2 公正无私，秉持如一。 | charDead_329 病趋渐重，国事难安。
233001,沮授,凝眸知阵,spell491_1 事需缓图，欲速不达也。 | spell491_2 由缓至急，循循而进。 | spell492_1 矢志于北，尽忠于国！ | spell492_2 命系袁氏，一心向北！ | charDead_330 智士凋亡，河北哀矣。 | spell491_1 事需缓图，欲速不达也。 | spell491_2 由缓至急，循循而进。 | spell492_1 矢志于北，尽忠于国！ | spell492_2 命系袁氏，一心向北！ | charDead_330 智士凋亡，河北哀矣。
233101,蔡夫人,隔帘细听,spell493_1 想削我蔡氏，痴心妄想！ | spell493_2 此人不露锋芒，断不可留！ | spell494_1 献荆襄九郡，图一世之安。 | spell494_2 丞相携天威而至，吾等安敢不降。 | charDead_331 孤儿寡母，何必赶尽杀绝呢？ | spell493_1 想削我蔡氏，痴心妄想！ | spell493_2 此人不露锋芒，断不可留！ | spell494_1 献荆襄九郡，图一世之安。 | spell494_2 丞相携天威而至，吾等安敢不降。 | charDead_331 孤儿寡母，何必赶尽杀绝呢？
233102,蔡夫人,妍姿妖艳,spell493_1 想削我蔡氏，痴心妄想！ | spell493_2 此人不露锋芒，断不可留！ | spell494_1 献荆襄九郡，图一世之安。 | spell494_2 丞相携天威而至，吾等安敢不降。 | charDead_331 孤儿寡母，何必赶尽杀绝呢？ | spell493_1 想削我蔡氏，痴心妄想！ | spell493_2 此人不露锋芒，断不可留！ | spell494_1 献荆襄九郡，图一世之安。 | spell494_2 丞相携天威而至，吾等安敢不降。 | charDead_331 孤儿寡母，何必赶尽杀绝呢？
233301,曹休,擐甲执锐,spell761_1 策马疾如电，溃敌一瞬间。 | spell761_2 虎豹骑岂能徒有虚名？杀！ | charDead_333 兵行险招，终有一失。 | spell761_1 策马疾如电，溃敌一瞬间。 | spell761_2 虎豹骑岂能徒有虚名？杀！ | charDead_333 兵行险招，终有一失。
